Ancestry,Heritage,Trait_1,Trait_2,Trait_3,Trait_4,Trait_5,Source,Hit_Points,Size,Speed_In_Feet,Ability_Boost_1,Ability_Boost_2,Ability_Boost_3,Ability_Flaws,Languages_1,Languages_2,Languages_3,Languages_4,Senses,Additional_Info,Description
Azarketi,Ganzi,Azarketi,Humanoid,Amphibious,Uncommon,Ganzi,LOAG 96,8,Medium,20,Constitution,Charisma,Free,Wisdom,Common,Alghollthu,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Aquan, Azlanti, Draconic, Elven, and Undercommon and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Hydration While you are an amphibious being equally as capable on land as in the water, your body requires you to return to aquatic environments at least once in a 24-hour period. You must submerge in water in order to rehydrate your water-acclimated skin. If you fail to do this, your skin begins to crack and your gills become painful. After the first 24 hours outside of water, you take a –1 status penalty to Fortitude saves. After 48 hours, you struggle to breathe air and begin to suffocate until returned to water.","Your blood is touched by primal chaos. You gain the ganzi trait in addition to the traits from your ancestry. You gain resistance to a single damage type equal to half your level; at the beginning of each day, determine randomly whether this resistance applies to acid, electricity, or sonic damage. You also gain a +1 circumstance bonus to saving throws against effects that would cause you to gain the controlled condition. You can choose from ganzi feats and feats from your ancestry whenever you gain an ancestry feat."
Azarketi,Tiefling,Azarketi,Humanoid,Amphibious,Uncommon,Tiefling,APG 39,8,Medium,20,Constitution,Charisma,Free,Wisdom,Common,Alghollthu,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Aquan, Azlanti, Draconic, Elven, and Undercommon and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Hydration While you are an amphibious being equally as capable on land as in the water, your body requires you to return to aquatic environments at least once in a 24-hour period. You must submerge in water in order to rehydrate your water-acclimated skin. If you fail to do this, your skin begins to crack and your gills become painful. After the first 24 hours outside of water, you take a –1 status penalty to Fortitude saves. After 48 hours, you struggle to breathe air and begin to suffocate until returned to water.","You descend from fiends or bear the mark of the fiendish realms, manifesting as some unusual feature that belies your heritage, such as horns or a tail. You gain the tiefling trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from tiefling feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Clawed,Catfolk,Humanoid,Uncommon,None,None,APG 9,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","Your family has particularly long, sharp claws capable of delivering bleeding wounds with a wicked swipe. You gain a claw unarmed attack that deals 1d6 slashing damage. Your claws are in the brawling group and have the agile, finesse, and unarmed traits."
Catfolk,Flexible,Catfolk,Humanoid,Uncommon,None,None,LOAG 17,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You've inherited flexibility beyond that of most humanoids. You don't treat tight spaces that don't require you to Squeeze as difficult terrain. In addition, you get a +1 circumstance bonus to checks when you attempt to Escape."
Catfolk,Hunting,Catfolk,Humanoid,Uncommon,None,None,APG 9,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You come from a long line of skilled hunters and trackers and have a particularly keen sense of smell. You gain imprecise scent with a range of 30 feet. This means you can use your sense of smell to determine a creature's location. The GM will usually double the range if you're downwind from the creature or halve the range if you're upwind.

In addition, you gain a +2 circumstance bonus to Track a creature or object if you've smelled it before."
Catfolk,Jungle,Catfolk,Humanoid,Uncommon,None,None,APG 10,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You’re descended from jungle stalkers and can move swiftly through scrub and underbrush. You ignore difficult terrain from undergrowth, and greater difficult terrain from undergrowth is only difficult terrain for you."
Catfolk,Limenal,Catfolk,Humanoid,Uncommon,None,None,LOAG 17,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You've inherited a closeness to the far corners of the world, where the boundaries between dimensions grow thin. You can cast detect magic as an occult innate cantrip heightened to half your level, rounded up. You also gain a +1 circumstance bonus to Occultism checks to Recall Knowledge about creatures that originated outside of the Material Plane."
Catfolk,Nine Lives,Catfolk,Humanoid,Uncommon,None,None,APG 10,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","Your family has always seemed to bounce back from disaster, not through physical hardiness or specialized skill, but from sheer luck. Other catfolk whisper that you have nine lives. If you are reduced to 0 Hit Points by a critical hit on an attack roll, you become dying 1 instead of dying 2."
Catfolk,Sharp-Eared,Catfolk,Humanoid,Uncommon,None,None,LOAG 17,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You were born with big, expressive ears that move with your moods and perk up at any unexpected sound. You gain a +2 circumstance bonus to locate undetected creatures that you could hear within 30 feet with a Seek action. As long as you're aware of a creature via sound, once per round, your ears can help you Point Out the creature to all allies as a free action."
Catfolk,Winter,Catfolk,Humanoid,Uncommon,None,None,APG 10,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You have a thick coat of fur that protects you from the cold. You gain cold resistance equal to half your level (minimum 1). You treat environmental cold effects as if they were one step less extreme (incredible cold becomes extreme, extreme cold becomes severe, and so on)."
Catfolk,Aasimar,Catfolk,Humanoid,Uncommon,Aasimar,None,APG 34,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You descend from celestials or were touched by the celestial realms, gaining an air of awe and grace, as well as features distinctive to your celestial forebears. You gain the aasimar trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from aasimar feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Aphorite,Catfolk,Humanoid,Uncommon,Aphorite,None,LOAG 75,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You were born with a connection to Axis, the Plane of Law. You gain the aphorite trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from aphorite feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Beastkin,Catfolk,Humanoid,Uncommon,Beastkin,None,LOAG 79,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","The blood of a beast flows through your veins, granting you the ferocity and might of animals. Only creatures with the humanoid trait can take the beastkin versatile heritage. Choose a type of animal such as bat, eagle, shark, spider, tyrannosaurus, wasp, or wolf. This is the type of animal tied to your heritage and is known as your inherent animal. You gain the beast and beastkin traits, in addition to the traits from your ancestry. You gain the Change Shape ability. You can choose from beastkin feats and feats from your ancestry whenever you gain an ancestry feat.

Change Shape [Single Action]
Concentrate-Polymorph-Primal-Transmutation

You change into your humanoid or hybrid shape. Each shape has a specific, persistent appearance, and most beastkin remain in their hybrid shapes by default. In hybrid shape, you appear as a mix between your ancestry and your inherent animal. While in hybrid shape, you gain a jaws unarmed Strike resembling the features of your inherent animal (fangs for bats, beaks for eagles, mandibles for wasps, and so on). Your jaws deal 1d4 piercing damage, have the agile, finesse, and unarmed traits, and are in the brawling weapon group. In your humanoid shape, you retain the appearance of your original ancestry."
Catfolk,Changeling,Catfolk,Humanoid,Uncommon,Changeling,None,APG 30,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","Your mother was a hag. Your heterochromatic eyes are the most obvious signifier of this parentage, but you likely also have a slighter build, paler skin, and darker hair than most members of your other parent’s ancestry. You gain the changeling trait. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can select from changeling feats and feats from your other parent’s ancestry whenever you gain an ancestry feat."
Catfolk,Dhampir,Catfolk,Humanoid,Uncommon,Dhampir,None,APG 32,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You are the scion of a vampire, half living and half undead, gifted with uncanny charm and grace, a bloodless pallor, and elongated incisors. You gain the dhampir trait, in addition to the traits from your ancestry. You have the negative healing ability, which means you are harmed by positive damage and healed by negative effects as if you were undead. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from dhampir feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Duskwalker,Catfolk,Humanoid,Uncommon,Duskwalker,None,APG 38,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","Thanks to an ancient bargain, your soul has been reborn as a duskwalker, a planar scion with a connection to psychopomps and the Boneyard. You gain the duskwalker trait in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. Neither your body nor your spirit can ever become undead. You can choose from duskwalker feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Ganzi,Catfolk,Humanoid,Uncommon,Ganzi,None,LOAG 96,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","Your blood is touched by primal chaos. You gain the ganzi trait in addition to the traits from your ancestry. You gain resistance to a single damage type equal to half your level; at the beginning of each day, determine randomly whether this resistance applies to acid, electricity, or sonic damage. You also gain a +1 circumstance bonus to saving throws against effects that would cause you to gain the controlled condition. You can choose from ganzi feats and feats from your ancestry whenever you gain an ancestry feat."
Catfolk,Tiefling,Catfolk,Humanoid,Uncommon,Tiefling,None,APG 39,8,Medium,25,Dexterity,Charisma,Free,Wisdom,Common,Amurrun,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Draconic, Elven, Gnomish, Goblin, Halfling, Iruxi, Jotun, Sylvan, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Low-Light Vision You can see in dim light as though it were bright light, so you ignore the concealed condition due to dim light.","Land On Your Feet When you fall, you take only half the normal damage and don't land prone.","You descend from fiends or bear the mark of the fiendish realms, manifesting as some unusual feature that belies your heritage, such as horns or a tail. You gain the tiefling trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from tiefling feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Bright,Fetchling,Humanoid,Uncommon,None,None,LOAG 85,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your body proves that shadow can't exist without light. Perhaps your eyes glow brighter or your veins occasionally pulse with light. You emit dim light within 5 feet of you. You can activate or suppress this ability as an action, which has the concentrate trait. Additionally, you can force fragments of your shadow to glow and cast dancing lights and light as occult innate cantrips. Cantrips are heightened to a spell level equal to half your level rounded up."
Fetchling,Deep,Fetchling,Humanoid,Uncommon,None,None,LOAG 86,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your predecessors dwelled in the Shadow Plane's deepest, most treacherous regions. You might cast a denser shadow, have a slower pulse, or find comfort in the embrace of darkness. You gain cold or negative resistance equal to half your level (minimum 1), chosen when you gain this heritage."
Fetchling,Liminal,Fetchling,Humanoid,Uncommon,None,None,LOAG 87,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"You come from a line of fetchlings with a closer connection to the Ethereal Plane and Shadow Planes, and you share those realms' affinity with the in-between and unseen. You gain a +1 circumstance bonus to locate undetected creatures within 60 feet when using the Seek action. Your flat check to target concealed creatures is DC 3 instead of DC 5, and your flat check to target undetected creatures is DC 9 instead of DC 11."
Fetchling,Resolute,Fetchling,Humanoid,Uncommon,None,None,LOAG 88,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your ancestors have long dealt with the horrific—in the Shadow Plane or elsewhere—and you bear their mental fortitude. When you roll a success on a saving throw against an emotion effect, you get a critical success instead."
Fetchling,Wisp,Fetchling,Humanoid,Uncommon,None,None,LOAG 89,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your ancestors' exposure to the Shadow Plane wrought great physical changes. Your hair or skin sometimes appears insubstantial, and you're slighter and more agile than other fetchlings. You're Small instead of Medium. You gain the trained proficiency rank in Acrobatics, the Quick Squeeze skill feat, and a +1 circumstance bonus to Acrobatics checks to Tumble Through. If you would automatically become trained in Acrobatics (from your background or class, for example), you instead become trained in a skill of your choice."
Fetchling,Aasimar,Fetchling,Humanoid,Uncommon,Aasimar,None,APG 34,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"You descend from celestials or were touched by the celestial realms, gaining an air of awe and grace, as well as features distinctive to your celestial forebears. You gain the aasimar trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from aasimar feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Aphorite,Fetchling,Humanoid,Uncommon,Aphorite,None,LOAG 75,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"You were born with a connection to Axis, the Plane of Law. You gain the aphorite trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from aphorite feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Beastkin,Fetchling,Humanoid,Uncommon,Beastkin,None,LOAG 79,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"The blood of a beast flows through your veins, granting you the ferocity and might of animals. Only creatures with the humanoid trait can take the beastkin versatile heritage. Choose a type of animal such as bat, eagle, shark, spider, tyrannosaurus, wasp, or wolf. This is the type of animal tied to your heritage and is known as your inherent animal. You gain the beast and beastkin traits, in addition to the traits from your ancestry. You gain the Change Shape ability. You can choose from beastkin feats and feats from your ancestry whenever you gain an ancestry feat.

Change Shape [Single Action]
Concentrate-Polymorph-Primal-Transmutation

You change into your humanoid or hybrid shape. Each shape has a specific, persistent appearance, and most beastkin remain in their hybrid shapes by default. In hybrid shape, you appear as a mix between your ancestry and your inherent animal. While in hybrid shape, you gain a jaws unarmed Strike resembling the features of your inherent animal (fangs for bats, beaks for eagles, mandibles for wasps, and so on). Your jaws deal 1d4 piercing damage, have the agile, finesse, and unarmed traits, and are in the brawling weapon group. In your humanoid shape, you retain the appearance of your original ancestry."
Fetchling,Changeling,Fetchling,Humanoid,Uncommon,Changeling,None,APG 30,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your mother was a hag. Your heterochromatic eyes are the most obvious signifier of this parentage, but you likely also have a slighter build, paler skin, and darker hair than most members of your other parent’s ancestry. You gain the changeling trait. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can select from changeling feats and feats from your other parent’s ancestry whenever you gain an ancestry feat."
Fetchling,Dhampir,Fetchling,Humanoid,Uncommon,Dhampir,None,APG 32,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"You are the scion of a vampire, half living and half undead, gifted with uncanny charm and grace, a bloodless pallor, and elongated incisors. You gain the dhampir trait, in addition to the traits from your ancestry. You have the negative healing ability, which means you are harmed by positive damage and healed by negative effects as if you were undead. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from dhampir feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Duskwalker,Fetchling,Humanoid,Uncommon,Duskwalker,None,APG 38,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Thanks to an ancient bargain, your soul has been reborn as a duskwalker, a planar scion with a connection to psychopomps and the Boneyard. You gain the duskwalker trait in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. Neither your body nor your spirit can ever become undead. You can choose from duskwalker feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Ganzi,Fetchling,Humanoid,Uncommon,Ganzi,None,LOAG 96,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"Your blood is touched by primal chaos. You gain the ganzi trait in addition to the traits from your ancestry. You gain resistance to a single damage type equal to half your level; at the beginning of each day, determine randomly whether this resistance applies to acid, electricity, or sonic damage. You also gain a +1 circumstance bonus to saving throws against effects that would cause you to gain the controlled condition. You can choose from ganzi feats and feats from your ancestry whenever you gain an ancestry feat."
Fetchling,Tiefling,Fetchling,Humanoid,Uncommon,Tiefling,None,APG 39,8,Medium,25,Dexterity,Free,None,None,Common,Shadowtongue,"Additional languages equal to your Intelligence modifier (if it's positive). Choose from Aklo, Draconic, D'ziriak, Necril, Undercommon, and any other languages to which you have access (such as the languages prevalent in your region).",None,"Darkvision You can see in darkness and dim light just as well as you can see in bright light, though your vision in darkness is in black and white.",,"You descend from fiends or bear the mark of the fiendish realms, manifesting as some unusual feature that belies your heritage, such as horns or a tail. You gain the tiefling trait, in addition to the traits from your ancestry. You also gain low-light vision, or you gain darkvision if your ancestry already has low-light vision. You can choose from tiefling feats and feats from your ancestry whenever you gain an ancestry feat."
